session_id,user_id,timestamp,traffic_source,device,pageviews,session_duration_seconds,bounce,conversion,events_count
sess_849,user_3720,2024-05-23 13:25:00,direct,desktop,4,2.61294490596844,0,0,1
sess_17889,user_4192,2024-05-23 13:33:00,direct,mobile,9,255.3607270451762,1,0,3
sess_12627,user_1726,2024-05-23 13:53:00,referral,tablet,5,260.39049648223613,1,0,2
sess_10528,user_2373,2024-05-23 14:13:00,referral,desktop,2,39.33303429055951,0,0,1
sess_5666,user_738,2024-05-23 14:18:00,direct,mobile,7,360.9818341353849,1,0,2
sess_5031,user_3379,2024-05-23 15:05:00,organic,mobile,7,35.556754089827564,0,0,1
sess_13487,user_3142,2024-05-23 15:59:00,social,desktop,7,394.4896008134389,0,0,6
sess_19324,user_4568,2024-05-23 17:19:00,paid,tablet,2,175.97497270365454,1,0,1
sess_5144,user_3454,2024-05-23 17:54:00,referral,desktop,12,256.7401681068095,0,0,1
sess_16959,user_2754,2024-05-23 18:54:00,paid,desktop,7,84.58335395810954,1,0,3
sess_2846,user_1811,2024-05-23 19:53:00,organic,desktop,8,64.56069838093813,0,0,6
sess_17405,user_138,2024-05-23 20:16:00,organic,mobile,5,71.66951273610293,0,0,4
sess_18060,user_4137,2024-05-23 21:43:00,organic,mobile,4,453.2204285625748,1,0,1
sess_11886,user_3822,2024-05-23 22:03:00,organic,desktop,4,437.0961046470098,0,0,3
sess_8260,user_4541,2024-05-23 23:22:00,organic,desktop,6,8.394367921055165,0,0,2
sess_6057,user_3857,2024-05-24 00:15:00,referral,desktop,6,838.045342478612,0,0,1
sess_15379,user_1615,2024-05-24 00:31:00,organic,desktop,9,249.51341368285688,0,0,5
sess_3681,user_2713,2024-05-24 01:17:00,organic,desktop,8,532.0634418314482,1,0,2
sess_14727,user_3315,2024-05-24 01:53:00,organic,mobile,6,130.9962926941537,0,0,4
sess_19893,user_1697,2024-05-24 02:11:00,organic,desktop,7,80.00121688639905,0,0,3
sess_9482,user_1423,2024-05-24 02:33:00,referral,tablet,9,106.17405936671597,0,0,4
sess_9818,user_137,2024-05-24 02:52:00,organic,desktop,6,8.578964738392681,1,0,2
sess_11685,user_2848,2024-05-24 03:35:00,social,desktop,6,241.51714343168038,1,0,7
sess_10478,user_4825,2024-05-24 04:08:00,organic,desktop,4,568.1220537153628,0,0,1
sess_14897,user_4292,2024-05-24 04:08:00,organic,desktop,5,123.05559236801328,0,0,2
sess_13086,user_4192,2024-05-24 04:17:00,referral,mobile,7,48.665878043680294,0,0,2
sess_9453,user_132,2024-05-24 04:26:00,direct,desktop,6,60.321055399327,0,0,1
sess_3783,user_3180,2024-05-24 04:43:00,direct,desktop,6,9.693452934924462,1,0,2
sess_8147,user_2461,2024-05-24 05:36:00,paid,tablet,4,216.2008634388744,0,0,0
sess_15907,user_196,2024-05-24 05:53:00,organic,mobile,8,270.4390299669495,0,0,2
sess_2517,user_2947,2024-05-24 07:05:00,paid,desktop,6,80.85079146674268,0,0,2
sess_14866,user_979,2024-05-24 07:29:00,organic,mobile,6,149.803135267545,0,0,4
sess_18183,user_1438,2024-05-24 07:49:00,direct,mobile,4,847.808478645813,1,0,3
sess_9799,user_821,2024-05-24 07:54:00,referral,desktop,9,271.04102679073907,1,0,6
sess_17400,user_2737,2024-05-24 09:15:00,paid,tablet,2,304.28630484736186,0,0,1
sess_2593,user_3528,2024-05-24 10:25:00,organic,desktop,6,100.30162308669982,0,0,1
sess_15310,user_176,2024-05-24 11:28:00,direct,desktop,9,93.98504241929383,0,0,6
sess_2261,user_3322,2024-05-24 11:49:00,organic,mobile,4,193.420727255832,1,0,4
sess_9632,user_2506,2024-05-24 12:37:00,organic,desktop,3,382.3948785483628,1,0,8
sess_1002,user_4685,2024-05-24 12:47:00,organic,desktop,5,444.3111750875338,1,0,3
sess_10268,user_4976,2024-05-24 12:51:00,referral,mobile,5,456.2114707076081,1,0,3
sess_14813,user_1404,2024-05-24 12:57:00,direct,mobile,7,216.8840247041564,0,0,2
sess_16445,user_4965,2024-05-24 13:44:00,paid,mobile,9,627.5141132227367,1,0,2
sess_7849,user_2883,2024-05-24 14:15:00,organic,desktop,8,11.210182481666958,0,0,2
sess_19215,user_3772,2024-05-24 14:52:00,organic,desktop,3,156.02242469586818,0,0,5
sess_14891,user_1857,2024-05-24 15:20:00,paid,desktop,5,165.59149680644228,0,0,3
sess_6311,user_844,2024-05-24 15:43:00,social,mobile,10,58.52605850884309,1,0,4
sess_3345,user_4042,2024-05-24 15:46:00,social,mobile,7,122.96971029263759,1,0,3
sess_15693,user_2263,2024-05-24 16:18:00,organic,tablet,8,82.49386193801006,1,0,3
sess_5533,user_639,2024-05-24 17:30:00,organic,mobile,7,135.5979785098228,0,0,3
sess_5054,user_1636,2024-05-24 17:33:00,organic,desktop,4,39.116284160109146,0,0,2
sess_13671,user_1789,2024-05-24 17:57:00,organic,desktop,5,319.9758601577859,0,1,5
sess_9981,user_3953,2024-05-24 18:05:00,organic,mobile,5,312.9072001935314,1,0,5
sess_17328,user_610,2024-05-24 18:20:00,social,desktop,7,334.89357118253787,0,0,3
sess_19895,user_2576,2024-05-24 18:24:00,organic,mobile,4,286.62082347540667,0,1,3
sess_3283,user_4185,2024-05-24 18:41:00,referral,mobile,8,222.12022962485642,1,0,3
sess_13922,user_1871,2024-05-24 19:08:00,organic,desktop,8,18.827483189427152,0,0,2
sess_2733,user_4686,2024-05-24 19:44:00,organic,desktop,11,58.762316792568356,1,0,2
sess_12664,user_212,2024-05-24 19:47:00,organic,desktop,8,28.889568116861927,1,0,3
sess_9137,user_3704,2024-05-24 20:45:00,paid,mobile,5,235.4313085554294,0,1,0
sess_1696,user_4988,2024-05-24 20:52:00,social,desktop,6,149.23047080818114,1,0,3
sess_18752,user_3317,2024-05-24 21:25:00,organic,desktop,7,88.40811951157875,1,0,6
sess_8250,user_3210,2024-05-24 21:36:00,direct,mobile,6,234.77376975321897,0,0,8
sess_12242,user_466,2024-05-24 22:03:00,organic,tablet,3,1368.1577544906536,0,0,5
sess_18155,user_3240,2024-05-24 22:05:00,organic,mobile,8,1017.7603573068798,1,0,4
sess_2130,user_1241,2024-05-24 22:05:00,organic,tablet,8,89.68707479747748,0,0,5
sess_18340,user_3133,2024-05-24 22:05:00,organic,desktop,2,386.6077717580652,0,0,5
sess_10362,user_1314,2024-05-24 22:53:00,organic,desktop,7,186.68729816339635,1,0,5
sess_7882,user_2309,2024-05-24 23:37:00,organic,desktop,5,57.08952918368819,0,0,2
sess_12524,user_3678,2024-05-25 00:02:00,social,mobile,5,130.72105413943046,1,0,1
sess_17122,user_4349,2024-05-25 00:43:00,direct,desktop,4,327.95133691869654,0,0,2
sess_10902,user_1334,2024-05-25 00:45:00,referral,desktop,7,56.42042389005526,0,0,0
sess_7716,user_2611,2024-05-25 01:02:00,direct,desktop,7,331.415051346257,0,0,6
sess_10779,user_4393,2024-05-25 01:20:00,direct,desktop,3,86.53491259642624,1,0,4
sess_9742,user_3692,2024-05-25 02:09:00,organic,tablet,5,727.7469878620818,1,0,4
sess_8887,user_610,2024-05-25 02:43:00,organic,tablet,5,634.0689199997015,1,0,4
sess_12114,user_1558,2024-05-25 05:07:00,organic,mobile,4,533.0563195296814,0,0,5
sess_8739,user_5,2024-05-25 06:24:00,direct,mobile,6,125.6812265507279,0,0,4
sess_14345,user_2173,2024-05-25 06:38:00,paid,desktop,9,176.66012524083376,1,1,6
sess_12796,user_2784,2024-05-25 06:46:00,organic,desktop,6,143.23632328688169,0,0,2
sess_4412,user_4598,2024-05-25 07:46:00,referral,mobile,5,274.7018690133885,0,0,4
sess_19708,user_371,2024-05-25 08:57:00,paid,mobile,3,617.2966766112748,0,0,1
sess_6526,user_4848,2024-05-25 09:00:00,organic,desktop,4,47.509377865035674,0,0,6
sess_15759,user_1016,2024-05-25 09:16:00,organic,mobile,8,169.14465872337297,0,0,3
sess_18869,user_1926,2024-05-25 09:46:00,organic,desktop,3,38.30074426621345,0,0,4
sess_19211,user_947,2024-05-25 09:58:00,paid,mobile,5,583.3598419118573,1,0,2
sess_18800,user_983,2024-05-25 10:51:00,paid,desktop,3,225.91324045550155,1,0,2
sess_11870,user_4643,2024-05-25 11:23:00,organic,mobile,6,73.81002075249243,0,0,2
sess_4948,user_4269,2024-05-25 11:45:00,organic,mobile,10,365.3142530718426,0,0,1
sess_7901,user_408,2024-05-25 12:49:00,organic,mobile,7,136.82822517704565,1,0,0
sess_19942,user_3630,2024-05-25 12:50:00,direct,mobile,5,555.9632997015,0,0,3
sess_12973,user_1617,2024-05-25 12:51:00,direct,tablet,7,900.2158069575727,1,0,2
sess_5469,user_4437,2024-05-25 13:46:00,paid,mobile,6,486.01357217130953,0,0,3
sess_12329,user_4437,2024-05-25 14:54:00,social,desktop,7,101.64934529671716,1,0,6
sess_727,user_4003,2024-05-25 15:00:00,direct,mobile,6,225.15920750680138,1,0,2
sess_11303,user_848,2024-05-25 15:19:00,direct,mobile,5,211.65527945337908,0,0,2
sess_12806,user_904,2024-05-25 15:24:00,social,tablet,7,981.1297474435024,0,0,4
sess_1420,user_449,2024-05-25 15:28:00,organic,desktop,4,303.6936180498907,0,0,4
sess_3792,user_4814,2024-05-25 15:42:00,social,mobile,7,391.4208480848959,0,0,1
sess_16334,user_3233,2024-05-25 16:54:00,referral,desktop,6,489.73333191515087,1,0,1
sess_13050,user_1660,2024-05-25 17:28:00,social,desktop,2,78.63587015041469,1,0,3
sess_6456,user_4722,2024-05-25 17:38:00,direct,desktop,5,280.58874248874804,1,0,3
sess_7657,user_4390,2024-05-25 17:53:00,social,desktop,5,87.11413149818063,0,0,2
sess_2359,user_2823,2024-05-25 18:04:00,direct,desktop,6,125.35892523361548,0,0,2
sess_4254,user_4510,2024-05-25 18:39:00,social,desktop,6,277.9998429118553,1,0,3
sess_1602,user_1127,2024-05-25 18:56:00,social,mobile,5,516.1022161293678,1,0,2
sess_9703,user_3497,2024-05-25 19:18:00,organic,tablet,5,97.58822925058895,1,0,4
sess_2101,user_3018,2024-05-25 20:02:00,social,tablet,8,256.86396583746154,0,0,4
sess_3563,user_4929,2024-05-25 20:32:00,direct,desktop,4,958.4649613370942,0,1,1
sess_6746,user_1735,2024-05-25 20:41:00,social,mobile,7,7.899183759268803,0,0,2
sess_7112,user_388,2024-05-25 21:21:00,organic,desktop,6,512.0453898410244,0,0,5
sess_9980,user_3620,2024-05-25 21:31:00,organic,desktop,8,233.97516448215788,0,0,6
sess_3816,user_307,2024-05-25 21:53:00,direct,mobile,7,13.161615235979703,0,0,1
sess_7648,user_4119,2024-05-25 22:07:00,organic,desktop,6,613.792791708998,0,0,3
sess_4459,user_2643,2024-05-25 22:13:00,referral,desktop,5,23.706592306203067,0,0,4
sess_15422,user_3114,2024-05-25 22:43:00,social,mobile,9,114.95409004197303,0,0,1
sess_6734,user_2521,2024-05-25 22:48:00,social,desktop,2,15.016462767230808,0,0,3
sess_9125,user_4305,2024-05-25 23:31:00,organic,desktop,3,111.16155495423912,0,0,4
sess_15733,user_237,2024-05-25 23:40:00,organic,desktop,5,214.70382614959414,0,0,2
sess_4591,user_343,2024-05-26 00:20:00,organic,mobile,7,34.54203458770468,0,0,3
sess_4205,user_3955,2024-05-26 01:10:00,social,desktop,7,24.36012055109008,1,0,0
sess_6218,user_4732,2024-05-26 01:18:00,social,mobile,9,71.21660970263152,1,0,4
sess_5570,user_3046,2024-05-26 01:23:00,organic,desktop,3,695.9830157651882,0,0,4
sess_16770,user_3271,2024-05-26 01:23:00,direct,desktop,4,53.299444770506135,1,0,4
sess_549,user_1960,2024-05-26 01:42:00,direct,desktop,6,138.7032714549456,0,0,3
sess_5018,user_2783,2024-05-26 02:07:00,paid,desktop,5,221.99683108548248,0,0,1
sess_9371,user_4043,2024-05-26 02:17:00,direct,desktop,4,156.72980301166263,0,0,3
sess_842,user_4865,2024-05-26 02:29:00,organic,desktop,6,117.31408100526014,0,0,4
sess_6501,user_2134,2024-05-26 02:35:00,referral,desktop,8,130.05154483259486,1,0,2
sess_961,user_4083,2024-05-26 03:04:00,organic,desktop,7,83.670476681236,1,0,4
sess_8671,user_3337,2024-05-26 03:27:00,organic,mobile,6,79.8328229408132,0,0,7
sess_13846,user_1201,2024-05-26 03:44:00,organic,desktop,7,634.663267212735,0,0,2
sess_9476,user_990,2024-05-26 03:45:00,organic,mobile,3,152.65020732361623,1,0,4
sess_3566,user_4313,2024-05-26 04:38:00,organic,mobile,6,184.9225174467986,0,0,3
sess_15818,user_463,2024-05-26 04:49:00,social,mobile,6,84.28412100889396,0,0,1
sess_11709,user_1455,2024-05-26 05:33:00,paid,mobile,8,83.25335799780468,1,1,1
sess_17063,user_1719,2024-05-26 06:02:00,organic,desktop,5,30.619180994652048,0,0,2
sess_15030,user_430,2024-05-26 06:05:00,organic,desktop,1,104.91194626131433,0,0,2
sess_9767,user_3975,2024-05-26 06:37:00,organic,desktop,9,41.17941301507693,0,0,4
sess_17845,user_4919,2024-05-26 07:10:00,organic,mobile,7,506.5137866990324,1,0,3
sess_9266,user_3124,2024-05-26 08:08:00,paid,mobile,5,398.6123124753276,0,1,1
sess_8511,user_756,2024-05-26 08:36:00,referral,desktop,4,94.48666574401436,1,0,6
sess_12670,user_3645,2024-05-26 08:50:00,paid,desktop,10,137.6238215087599,0,0,2
sess_5688,user_4582,2024-05-26 09:05:00,organic,mobile,3,361.5952372745918,0,0,5
sess_2586,user_138,2024-05-26 10:14:00,organic,mobile,5,811.2366972175331,1,0,2
sess_16586,user_2038,2024-05-26 10:30:00,organic,tablet,4,398.5444341033825,0,0,3
sess_19975,user_440,2024-05-26 10:56:00,organic,desktop,5,68.43912518853743,0,0,3
sess_7271,user_3418,2024-05-26 11:09:00,paid,mobile,7,4.38594467705813,1,0,2
sess_17890,user_1867,2024-05-26 11:32:00,social,desktop,4,280.2463790271517,1,0,2
sess_3526,user_2929,2024-05-26 11:46:00,organic,mobile,8,64.08151079015988,1,0,1
sess_17440,user_4959,2024-05-26 12:02:00,organic,desktop,6,175.95969770581146,1,0,7
sess_12174,user_4482,2024-05-26 12:40:00,direct,desktop,9,474.35922892636364,1,0,4
sess_3240,user_2677,2024-05-26 12:50:00,referral,mobile,7,171.7286138494327,0,0,3
sess_6445,user_1523,2024-05-26 12:55:00,direct,desktop,8,163.85791003920852,0,0,2
sess_6949,user_2031,2024-05-26 13:23:00,direct,desktop,2,1226.1920080337934,1,0,4
sess_17704,user_3881,2024-05-26 13:50:00,social,mobile,5,171.10031625683501,1,0,0
sess_3662,user_608,2024-05-26 13:56:00,direct,desktop,9,9.411631289737112,0,0,3
sess_16569,user_3178,2024-05-26 13:57:00,direct,desktop,7,578.2284376614323,0,0,4
sess_12946,user_4905,2024-05-26 14:24:00,direct,desktop,3,382.33564434367906,0,0,2
sess_12602,user_2626,2024-05-26 14:30:00,social,desktop,7,78.48712625633321,1,0,6
sess_13841,user_3894,2024-05-26 14:39:00,paid,mobile,6,537.946272208977,0,0,2
sess_7160,user_3883,2024-05-26 15:08:00,direct,mobile,8,135.99029306009118,0,1,2
sess_14600,user_3543,2024-05-26 15:53:00,organic,mobile,7,849.4947813273194,0,0,2
sess_11124,user_638,2024-05-26 16:52:00,organic,desktop,3,509.9841589937164,0,0,2
sess_1769,user_2541,2024-05-26 17:00:00,organic,desktop,4,126.51904448415168,1,0,4
sess_18368,user_4170,2024-05-26 17:59:00,organic,desktop,11,272.05511085059277,0,0,1
sess_19364,user_532,2024-05-26 20:19:00,social,desktop,9,230.9137525941736,0,0,3
sess_33,user_1764,2024-05-26 20:29:00,organic,mobile,11,286.6547688801998,1,0,5
sess_19819,user_3967,2024-05-26 20:38:00,organic,desktop,5,680.7512164107384,1,0,2
sess_19317,user_441,2024-05-26 20:42:00,direct,mobile,7,858.2859933043318,1,0,4
sess_669,user_992,2024-05-26 21:25:00,organic,mobile,6,76.51577765447406,1,0,5
sess_19293,user_797,2024-05-26 21:49:00,organic,mobile,7,2.361267062762325,1,0,0
sess_6827,user_1960,2024-05-26 21:55:00,paid,desktop,9,155.32599051073615,1,0,4
sess_14924,user_1789,2024-05-26 22:24:00,direct,desktop,7,371.80777694186924,0,0,3
sess_11891,user_4579,2024-05-26 22:29:00,organic,mobile,5,192.5228004291585,1,0,3
sess_6626,user_1514,2024-05-26 22:34:00,organic,desktop,8,251.34019195810978,0,1,5
sess_10985,user_715,2024-05-26 23:23:00,paid,mobile,6,212.61112166708642,0,0,3
sess_2584,user_3370,2024-05-26 23:35:00,direct,mobile,8,293.70089061942235,1,0,4
sess_5665,user_4135,2024-05-27 00:03:00,organic,tablet,5,361.7051758129821,0,0,2
sess_1614,user_3087,2024-05-27 00:09:00,paid,desktop,6,527.943071627874,0,0,5
sess_12941,user_2768,2024-05-27 02:12:00,referral,mobile,10,138.19637739055372,1,0,3
sess_14308,user_130,2024-05-27 02:54:00,organic,desktop,8,113.82400741294273,0,0,2
sess_11286,user_3717,2024-05-27 03:06:00,organic,desktop,6,391.51363973022313,1,0,4
sess_16386,user_4012,2024-05-27 03:14:00,organic,mobile,2,276.9463318274322,0,0,1
sess_11929,user_435,2024-05-27 03:48:00,social,tablet,3,20.6729336145165,0,0,4
sess_2134,user_4111,2024-05-27 03:58:00,organic,mobile,6,235.17582289798267,0,0,3
sess_19495,user_205,2024-05-27 04:04:00,referral,mobile,6,433.1255581127758,0,0,3
sess_19436,user_2258,2024-05-27 04:38:00,paid,mobile,7,58.22263977976121,0,0,1
sess_1280,user_3634,2024-05-27 05:41:00,social,mobile,7,326.8787435356638,0,0,3
sess_16591,user_3848,2024-05-27 06:01:00,organic,mobile,6,404.48095381626763,0,0,4
sess_14017,user_4111,2024-05-27 07:01:00,paid,mobile,6,204.3826444365082,0,1,4
sess_8445,user_303,2024-05-27 07:08:00,organic,mobile,3,44.86133959834326,1,1,1
sess_12237,user_4393,2024-05-27 07:14:00,paid,mobile,6,155.5328141278634,0,0,3
sess_3533,user_2184,2024-05-27 07:28:00,organic,desktop,6,339.9212804769837,0,0,4
sess_1910,user_605,2024-05-27 08:53:00,social,desktop,6,23.850052141189504,0,0,5
sess_19243,user_4685,2024-05-27 09:14:00,social,desktop,4,695.5103733714437,1,0,4
sess_5919,user_4250,2024-05-27 09:50:00,organic,mobile,5,538.4490062093446,1,0,5
sess_12622,user_3147,2024-05-27 10:07:00,organic,mobile,7,147.36492757685264,1,0,2
sess_16204,user_2715,2024-05-27 10:22:00,referral,mobile,3,409.66275023525924,0,0,1
sess_14132,user_180,2024-05-27 10:48:00,organic,mobile,7,17.12974906287228,0,0,1
sess_7120,user_2337,2024-05-27 11:01:00,organic,mobile,9,421.6553576304074,0,0,2
sess_13917,user_2032,2024-05-27 11:20:00,social,mobile,6,76.11201280944005,0,0,5
sess_15725,user_3466,2024-05-27 12:11:00,direct,mobile,5,18.65916972930028,0,0,2
sess_13845,user_1054,2024-05-27 14:00:00,organic,mobile,4,155.7087724982124,1,1,3
sess_8930,user_539,2024-05-27 14:30:00,paid,desktop,8,70.23245798982235,1,0,3
sess_1117,user_1558,2024-05-27 14:33:00,organic,mobile,9,250.13753642859024,0,0,5
sess_15788,user_1242,2024-05-27 15:08:00,organic,desktop,5,271.6877950950092,1,0,4
sess_3417,user_3796,2024-05-27 15:35:00,organic,mobile,7,124.24725805566825,0,0,3
sess_16071,user_34,2024-05-27 16:28:00,organic,mobile,4,21.71845381282226,0,0,2
sess_3807,user_4388,2024-05-27 16:32:00,organic,desktop,8,433.34042073382756,0,0,6
sess_1705,user_1954,2024-05-27 16:55:00,social,mobile,3,34.939089876920114,0,0,2
sess_4720,user_2166,2024-05-27 17:01:00,referral,tablet,2,305.4631887489167,0,0,2
sess_5212,user_2976,2024-05-27 17:30:00,organic,tablet,7,168.87524826336025,0,0,1
sess_18633,user_133,2024-05-27 18:09:00,direct,mobile,3,25.026553104926116,0,0,2
sess_4483,user_1748,2024-05-27 18:15:00,organic,mobile,5,276.81435788079466,0,0,2
sess_4909,user_3033,2024-05-27 19:16:00,social,mobile,5,648.864303368666,0,0,1
sess_12777,user_2195,2024-05-27 20:10:00,organic,desktop,5,414.19714257598366,1,0,6
sess_14980,user_4613,2024-05-27 20:34:00,organic,tablet,5,300.17553287044103,1,0,3
sess_3085,user_2767,2024-05-27 21:16:00,direct,desktop,4,57.573770536094784,0,0,7
sess_4208,user_1485,2024-05-27 21:24:00,organic,tablet,6,133.75825744678946,0,0,5
sess_3034,user_4414,2024-05-27 21:40:00,social,desktop,9,594.1055712078668,1,0,5
sess_8561,user_965,2024-05-27 21:46:00,referral,desktop,6,713.0136341770448,0,0,1
sess_1187,user_1112,2024-05-27 21:50:00,direct,mobile,7,219.81787464350063,0,0,2
sess_3412,user_4391,2024-05-27 22:21:00,organic,mobile,8,381.4064727958861,0,0,1
sess_11397,user_4886,2024-05-27 22:46:00,organic,desktop,4,495.92268599460334,0,0,3
sess_10855,user_1314,2024-05-27 23:36:00,organic,tablet,7,31.30935692320963,1,0,2
sess_7651,user_2454,2024-05-27 23:37:00,organic,desktop,4,65.15460524380084,0,0,4
sess_18842,user_2600,2024-05-28 00:13:00,organic,mobile,8,22.16711325067438,0,0,2
sess_1454,user_2372,2024-05-28 00:16:00,paid,mobile,6,119.92054581118293,0,0,3
sess_2430,user_4899,2024-05-28 00:19:00,organic,desktop,8,298.84874623421575,0,0,2
sess_6903,user_1188,2024-05-28 00:20:00,referral,mobile,7,79.54187876188472,0,0,4
sess_3102,user_3505,2024-05-28 00:37:00,direct,desktop,4,30.23366973346765,0,0,6
sess_11111,user_3434,2024-05-28 01:28:00,paid,mobile,4,400.1326623601047,0,0,2
sess_17141,user_515,2024-05-28 02:23:00,social,desktop,7,632.6229768459448,1,0,4
sess_2761,user_2496,2024-05-28 02:24:00,organic,desktop,7,339.90821219296924,1,0,3
sess_8683,user_3382,2024-05-28 02:32:00,organic,mobile,7,418.67902483762714,1,0,3
sess_14730,user_2787,2024-05-28 03:05:00,organic,desktop,6,52.62018883239798,1,0,2
sess_15419,user_3119,2024-05-28 03:31:00,organic,desktop,5,219.27203233706638,1,0,2
sess_5458,user_3838,2024-05-28 04:03:00,social,desktop,7,56.397304440182666,1,0,2
sess_926,user_4216,2024-05-28 04:09:00,direct,mobile,9,424.0449039103307,0,0,4
sess_17205,user_1385,2024-05-28 04:16:00,organic,mobile,5,278.158964656224,1,0,2
sess_9411,user_3857,2024-05-28 04:24:00,paid,tablet,5,1133.0450498422947,0,0,5
sess_13996,user_3995,2024-05-28 05:02:00,referral,desktop,4,313.4735457173401,1,0,4
sess_5150,user_3987,2024-05-28 05:30:00,social,desktop,6,46.64954228031906,0,0,3
sess_9647,user_106,2024-05-28 05:49:00,organic,desktop,7,27.132374577980883,1,0,2
sess_16564,user_2805,2024-05-28 06:00:00,paid,desktop,4,234.8784142683751,0,0,1
sess_13384,user_3066,2024-05-28 06:04:00,organic,mobile,5,481.88881593313266,0,0,3
sess_7838,user_657,2024-05-28 06:20:00,organic,desktop,8,83.12074990209246,0,0,3
sess_13602,user_796,2024-05-28 07:01:00,direct,desktop,3,54.14013797582289,0,0,3
sess_1363,user_2191,2024-05-28 07:25:00,social,mobile,7,276.7435889907763,0,0,4
sess_15210,user_4019,2024-05-28 07:28:00,direct,mobile,4,500.9764778292943,1,0,2
sess_10239,user_1967,2024-05-28 07:44:00,direct,desktop,5,360.6733321176226,0,0,1
sess_8951,user_4238,2024-05-28 08:13:00,direct,mobile,3,62.360139372170195,1,0,4
sess_11042,user_766,2024-05-28 08:38:00,referral,mobile,8,127.68072267555206,0,0,2
sess_14155,user_3247,2024-05-28 09:10:00,referral,desktop,7,263.3477620836233,1,0,5
sess_19269,user_4723,2024-05-28 10:04:00,organic,mobile,8,5.72540574067758,0,0,1
sess_8826,user_59,2024-05-28 11:09:00,organic,mobile,5,556.3487225324124,1,0,6
sess_7683,user_3547,2024-05-28 11:22:00,paid,mobile,5,388.92914714460164,0,0,1
sess_14856,user_4340,2024-05-28 11:48:00,social,desktop,4,215.6984826982397,1,0,2
sess_11085,user_188,2024-05-28 12:02:00,direct,mobile,7,537.3281846873276,0,0,5
sess_10822,user_605,2024-05-28 12:15:00,organic,desktop,3,119.26200292362505,1,0,3
sess_9969,user_3226,2024-05-28 12:29:00,referral,desktop,7,226.8587903247058,1,0,5
sess_12776,user_2384,2024-05-28 12:55:00,social,desktop,4,159.86210129895468,0,0,5
sess_10377,user_899,2024-05-28 13:28:00,organic,desktop,7,69.40740344978833,0,0,2
sess_15927,user_637,2024-05-28 16:39:00,paid,mobile,7,198.14074627850457,0,0,2
sess_5871,user_652,2024-05-28 17:22:00,organic,mobile,8,56.812024548043226,0,0,2
sess_8751,user_373,2024-05-28 17:46:00,referral,mobile,4,258.9074352332319,1,0,0
sess_11581,user_3155,2024-05-28 17:47:00,paid,tablet,7,25.689921285135412,1,0,2
sess_17135,user_365,2024-05-28 17:52:00,organic,mobile,8,857.7621160222625,1,0,4
sess_10118,user_4933,2024-05-28 17:59:00,social,mobile,7,955.0363018914114,1,0,2
sess_18071,user_88,2024-05-28 19:06:00,paid,mobile,3,399.689213557416,0,0,1
sess_14884,user_2065,2024-05-28 19:39:00,organic,mobile,5,196.30438050038265,0,0,0
sess_10521,user_4291,2024-05-28 20:20:00,organic,mobile,7,133.45576957730648,0,0,4
sess_11290,user_1817,2024-05-28 20:27:00,organic,desktop,5,36.938798890441596,0,0,3
sess_6529,user_3030,2024-05-28 20:53:00,organic,mobile,8,571.6097964246914,1,0,2
sess_16298,user_1123,2024-05-28 21:20:00,organic,desktop,5,14.98927984746046,1,0,4
sess_19277,user_141,2024-05-28 21:22:00,social,tablet,11,819.460409587293,0,0,2
sess_17784,user_4404,2024-05-28 21:41:00,referral,mobile,6,126.3201448513603,0,0,1
sess_9835,user_1599,2024-05-28 21:44:00,social,mobile,6,83.75332118595236,1,0,2
sess_19075,user_4426,2024-05-28 21:53:00,organic,desktop,5,231.00835468961478,0,0,3
sess_182,user_3269,2024-05-28 22:05:00,organic,mobile,4,27.542875979685782,1,0,6
sess_13507,user_4910,2024-05-28 22:05:00,social,mobile,6,39.03110938918327,1,0,2
sess_17162,user_1878,2024-05-28 23:12:00,social,mobile,5,150.44174943032337,0,0,4
sess_4549,user_3179,2024-05-28 23:16:00,paid,mobile,7,554.4518671573481,1,1,1
sess_17189,user_3187,2024-05-29 00:22:00,referral,desktop,7,69.47468754799793,0,0,2
sess_12580,user_883,2024-05-29 01:30:00,organic,desktop,4,85.46828124767039,0,0,5
sess_8696,user_4133,2024-05-29 01:30:00,paid,desktop,4,76.76261217893678,1,0,8
sess_16183,user_567,2024-05-29 04:37:00,organic,desktop,6,701.9023304949274,1,0,4
sess_12808,user_1059,2024-05-29 04:46:00,paid,mobile,9,283.4123758553348,0,0,4
sess_2253,user_2108,2024-05-29 05:01:00,direct,desktop,3,53.70092433406727,1,0,7
sess_13549,user_2676,2024-05-29 05:21:00,direct,desktop,10,819.8266225648406,0,0,3
sess_15953,user_984,2024-05-29 05:40:00,paid,tablet,3,325.16502866683214,0,0,1
sess_5553,user_3758,2024-05-29 07:20:00,direct,desktop,7,166.45949237153758,0,0,4
sess_10812,user_1129,2024-05-29 08:23:00,referral,mobile,9,462.73581635669046,0,0,9
sess_11559,user_3916,2024-05-29 08:24:00,referral,tablet,11,102.32162783923567,0,0,1
sess_2981,user_4632,2024-05-29 08:26:00,organic,desktop,6,103.87339510438858,1,0,2
sess_13219,user_706,2024-05-29 08:29:00,social,desktop,7,243.07982273358553,0,0,2
sess_7548,user_2815,2024-05-29 08:39:00,organic,mobile,5,178.0813377527801,0,0,4
sess_1258,user_932,2024-05-29 08:55:00,organic,desktop,5,196.79460967056016,0,0,1
